sale_id,product_id,customer_id,date,store_id,quantity,unit_price
f113316e-335b-47d9-9861-fa2b0a7bedd0,6c17ed17-f3c5-4fc5-a270-b35e0efac2cf,C0838,18-07-2025,4,3,2090.3
9f284e80-365c-4f08-b0d1-4dd25c4049a7,45c28051-ed3e-41d4-afd5-2190b730f81b,C0245,29-06-2025,6,1,437.6
76d3f972-297d-43d1-a417-eaeb7d72fa9f,f6f981eb-5984-49f3-9746-e9e0f5d7a4f1,C0907,09-07-2025,9,1,4197.84
28a60edb-abb0-4455-89d3-6f7845583708,71c15a53-cde0-4a4c-bb01-3babd402bfa1,C0241,03-07-2025,10,2,1013.25
41fafa38-a51e-4f45-af39-40b1a8028df0,f066e175-282b-4530-a45c-185d2a2788b7,C0297,29-06-2025,8,5,44.36
d52e594c-26ac-4d59-93d6-be57464da3ec,d8224edc-5074-4762-bca8-024e74bd3c0e,C0478,24-06-2025,5,3,1963.96
41e4ddc7-15e6-4301-8732-dec4ecfae84f,5ee789b5-8c08-4473-99b3-8d8e6fe21486,C0675,20-06-2025,7,1,67788.99
9cfcf1c2-6f94-4ca2-99a1-9bb053c74527,b31fffa1-0fcb-4385-a2d1-d615dc0da11e,C0645,16-07-2025,3,4,3807.64
c37327c0-9e18-4ac0-930b-2feadb900459,d49b56fe-0473-4206-8ad9-43b1232b8b7e,C0559,30-06-2025,1,3,1218.39
3575d9ca-ccab-4710-9341-e85b8f8963b2,d81edf07-8abe-449e-80bc-ec88b00e4c7d,C0281,17-07-2025,8,3,14690.48
f585ed15-6967-4a36-aa15-a2863fbbfb87,2a0e010c-abe0-477f-9dd5-d1cf0cc2ea75,C0032,14-07-2025,3,1,162.5
70b9fce3-8a95-42d8-9818-4e101ba03bc7,6879eb7f-e795-4a71-884a-a9c26455ae0b,C0263,12-07-2025,3,2,1432.62
ca0c6435-db85-4259-b9de-a89a2dda5fbb,fdba8147-a03c-433a-a26e-36240a1f3ef6,C0282,13-07-2025,5,1,816.27
8c5347c7-074a-462e-9d26-a4ddeb6ce5b1,47a451b8-de32-4b66-8cc1-2a940b98425a,C0570,18-07-2025,8,4,13513.71
2385a475-d910-4b43-985e-e9f04ba508a1,df16470e-2c5e-4b4c-8cdf-0fef20bdd005,C0193,19-07-2025,7,4,685.98
18ab7389-d9d9-41fd-9cb5-610a11af48ff,77e87184-78fd-4423-b7a8-f5634798a9da,C0120,19-07-2025,3,2,368.62
ade726b3-583c-40b9-b875-8f0d65248923,9a83a287-9765-4701-bdac-c20a058674c0,C0811,15-07-2025,1,5,77218.49
1e81bfe0-aa93-428b-b173-6ac4d19a3981,5f5addf5-a05e-4f07-9f8d-0f51417e1de8,C0496,16-07-2025,7,1,22965.82
13e2839a-12d9-4bb2-879b-e20f18aa9002,c3acd953-135c-4b5e-b526-d79ad2c95dae,C0761,06-07-2025,7,2,1384.12
dd22d69b-1ce9-4781-9ede-e6816095aa7e,5ee789b5-8c08-4473-99b3-8d8e6fe21486,C0425,08-07-2025,1,2,67788.99
826e8581-ea94-4412-af57-56ad25e8718e,47a451b8-de32-4b66-8cc1-2a940b98425a,C0604,08-07-2025,5,2,13513.71
e3e387d0-1d7e-479e-8fef-9090270a8ff6,6c5b6f42-89ea-440b-8d46-4cf6c29a97e4,C0450,20-06-2025,1,3,891.6
6d101a59-0d5c-48c3-a278-cf3e8b9b5ef0,851bcd31-ba4b-4abe-9723-eb3f80ec5da3,C0402,12-07-2025,10,3,287.99
f015a5e7-2837-4c68-95b1-52a89d47276a,1610a3cf-e353-442c-818d-e926e8cda67f,C0718,10-07-2025,9,2,2384.16
2cc4dd45-9dca-4ae4-81e4-49cfd93e6203,d49b56fe-0473-4206-8ad9-43b1232b8b7e,C0349,18-07-2025,9,4,1218.39
64631b8f-f658-4bfa-8d23-415cef9736df,6c5b6f42-89ea-440b-8d46-4cf6c29a97e4,C0022,09-07-2025,7,5,891.6
30617c12-1438-473c-9f2a-d09ad7987152,47a451b8-de32-4b66-8cc1-2a940b98425a,C0046,04-07-2025,4,5,13513.71
72315d67-bf96-4f59-b3c1-98c5ac9d1f1c,32151784-6f5c-414e-8ef9-811bebcaa063,C0421,15-07-2025,8,3,850.31
b4c61aa3-0421-45f3-8fa8-a2b36df13511,90fbba8d-4977-44aa-a7b7-159adf09220e,C0426,27-06-2025,1,3,10053.64
671c467c-221b-4cf4-9653-1523470cf161,b31fffa1-0fcb-4385-a2d1-d615dc0da11e,C0200,30-06-2025,7,3,3807.64
fc72b156-62f2-45c6-a935-92c3f09dc6b0,b7f29566-7097-47cc-8aa9-f721e40171f3,C0988,11-07-2025,2,1,1193.77
17a4ce67-255a-4264-8456-1fb1fe0be81b,71c15a53-cde0-4a4c-bb01-3babd402bfa1,C0222,04-07-2025,10,2,1013.25
21cae8fb-e835-4b71-9e65-a626d389b9f8,2a0e010c-abe0-477f-9dd5-d1cf0cc2ea75,C0181,08-07-2025,1,3,162.5
90f6861d-a26d-4332-b4b7-1f2fa35065ea,f6f981eb-5984-49f3-9746-e9e0f5d7a4f1,C0184,26-06-2025,4,4,4197.84
55290b26-e8ca-4273-adda-da3ef3dfeac6,dbb86e12-f2aa-4d95-a669-0c41b1bf0edf,C0774,14-07-2025,7,4,2529.59
4115ed1c-3608-463d-978b-252a647ca102,47a451b8-de32-4b66-8cc1-2a940b98425a,C0614,04-07-2025,10,3,13513.71
f999c461-9b4f-4ba3-a0f4-f698b01cd068,45c28051-ed3e-41d4-afd5-2190b730f81b,C0517,05-07-2025,3,2,437.6
fb66d39c-0678-4501-b5c2-884ea9bba15b,5ee789b5-8c08-4473-99b3-8d8e6fe21486,C0197,25-06-2025,4,2,67788.99
da216043-e7ca-4a7f-808c-7dd545e308a3,45c28051-ed3e-41d4-afd5-2190b730f81b,C0432,25-06-2025,4,2,437.6
69ab285f-ba74-401b-8849-80594b88b4b3,05ec42c7-2c21-4a8e-8a83-587c79694aac,C0631,25-06-2025,1,5,3279.82
9f79833f-e834-43f8-a1c9-58cd90a7dc90,6c17ed17-f3c5-4fc5-a270-b35e0efac2cf,C0285,04-07-2025,4,1,2090.3
ac6f6cff-1c73-4faf-b28f-18754926d00a,f6f981eb-5984-49f3-9746-e9e0f5d7a4f1,C0933,25-06-2025,9,1,4197.84
a71a6d5a-7b6a-4e18-ac39-62963c668cc0,d49b56fe-0473-4206-8ad9-43b1232b8b7e,C0680,05-07-2025,3,5,1218.39
eb259c7d-6d2f-46e7-af47-8c7146c96b10,b9500856-e765-417d-9276-293d3ed35361,C0093,13-07-2025,6,4,55074.18
e29ea4ca-1e50-42c1-8602-df739d77a15f,557250f0-e015-4bcd-8c51-1e092b2c6b49,C0094,20-06-2025,5,3,547.36
14f5db74-5b67-4ad2-ae0c-293cedb875c0,df16470e-2c5e-4b4c-8cdf-0fef20bdd005,C0200,22-06-2025,8,2,685.98
a08592ac-3bdf-4557-8d25-6a815ca973c9,557250f0-e015-4bcd-8c51-1e092b2c6b49,C0620,09-07-2025,10,4,547.36
367527a3-858c-4adf-ae70-d4d82520e1e4,851bcd31-ba4b-4abe-9723-eb3f80ec5da3,C0042,04-07-2025,4,2,287.99
660ff1d7-b5c1-40af-8e89-6ef5354fb7ad,e4fc91b1-1f44-474a-8344-2f967fd2ea09,C0549,10-07-2025,4,1,702.36
04ee8f47-bcf6-4690-b246-4360f1db2eaa,5ee789b5-8c08-4473-99b3-8d8e6fe21486,C0581,20-06-2025,3,2,67788.99
9732d3f9-7f00-4425-b12b-fea85be58af3,c3acd953-135c-4b5e-b526-d79ad2c95dae,C0676,04-07-2025,2,1,1384.12
bf2ee2a2-1723-4fde-95db-64a2932a1a68,5ee789b5-8c08-4473-99b3-8d8e6fe21486,C0084,19-07-2025,3,1,67788.99
890046b1-b24f-4f45-b1a1-07eddad09c16,f6f981eb-5984-49f3-9746-e9e0f5d7a4f1,C0777,18-07-2025,10,5,4197.84
db938449-fcb3-48b1-9562-4c4942e8286b,d81edf07-8abe-449e-80bc-ec88b00e4c7d,C0301,21-06-2025,8,2,14690.48
00b0d46c-12ff-4f06-adde-c43d33c91c1d,c03cfe61-a668-4e34-9b2b-447aec91ee29,C0605,14-07-2025,3,5,2443
6f046afd-5f5a-42f1-8f24-4b033a528660,5f5addf5-a05e-4f07-9f8d-0f51417e1de8,C0922,02-07-2025,5,2,22965.82
6416fd5c-585f-41b1-97e6-41af42e381de,77e87184-78fd-4423-b7a8-f5634798a9da,C0294,04-07-2025,7,5,368.62
fa5c1b8b-5db5-46b8-8c30-73665f7a6ab0,2a0e010c-abe0-477f-9dd5-d1cf0cc2ea75,C0154,03-07-2025,1,5,162.5
143c9b9f-485b-437a-8586-2bb5d49df95c,8552792a-4006-4c5d-bdb4-acd3f5fe7e0e,C0937,22-06-2025,3,2,167.34
e209aa61-377a-45f6-b39d-3cf033e39b03,557250f0-e015-4bcd-8c51-1e092b2c6b49,C0317,02-07-2025,7,5,547.36
e4e63864-deec-4920-a55b-709e69da4ace,851bcd31-ba4b-4abe-9723-eb3f80ec5da3,C0276,17-07-2025,1,5,287.99
81996be4-3130-4124-8081-ce9cfc564662,d8224edc-5074-4762-bca8-024e74bd3c0e,C0068,28-06-2025,10,1,1963.96
46403deb-07f7-49b7-a0e1-525183a3c696,77e87184-78fd-4423-b7a8-f5634798a9da,C0096,18-07-2025,8,2,368.62
79b2aa78-9f70-45b8-9f7e-15b96b55d3d6,51c21b38-caf3-47a5-9d0e-f3208376e93c,C0169,30-06-2025,2,2,14057.02
537ccfca-0b6e-4bb0-a94b-838a4b920aa0,00747120-f76e-436c-92b5-7277776c5852,C0239,03-07-2025,7,4,5383.51
09ad3f0c-c829-4e58-a58f-3f5f92df9854,04094c0c-75d5-422a-8f2a-82496e742788,C0283,08-07-2025,9,3,2275.65
8ec21c46-ee62-46ae-8faa-8c7dc5dfd551,6c17ed17-f3c5-4fc5-a270-b35e0efac2cf,C0377,30-06-2025,8,2,2090.3
d6c396a9-af73-48f5-a610-91ae7eda15a8,5ee789b5-8c08-4473-99b3-8d8e6fe21486,C0301,07-07-2025,8,4,67788.99
3934cc54-6427-4ac7-a2b2-906c13bdc106,f6f981eb-5984-49f3-9746-e9e0f5d7a4f1,C0716,26-06-2025,3,3,4197.84
408de22e-419e-4773-a93d-2031784e2319,45a0f2ef-6c28-41ea-b8f9-c9353c3f3951,C0402,04-07-2025,8,3,333.23
d6ad4d42-c2aa-4ce7-8385-f8a8804d869a,d8224edc-5074-4762-bca8-024e74bd3c0e,C0480,27-06-2025,6,4,1963.96
225a8804-6098-4b95-9e1d-cfc054dd350b,d49b56fe-0473-4206-8ad9-43b1232b8b7e,C0736,21-06-2025,4,4,1218.39
7daaca23-7da6-4371-96b5-36ab8ee5dc00,d49b56fe-0473-4206-8ad9-43b1232b8b7e,C0510,04-07-2025,9,3,1218.39
a3614d92-0634-42c5-b5ee-f2c1905d2cf3,5ee789b5-8c08-4473-99b3-8d8e6fe21486,C0368,11-07-2025,7,5,67788.99
8a989704-5c12-4d96-8bef-2f6ded37c9fc,c3acd953-135c-4b5e-b526-d79ad2c95dae,C0015,13-07-2025,10,1,1384.12
d980bc5e-6c2b-4270-b9ca-95f868bb2594,c03cfe61-a668-4e34-9b2b-447aec91ee29,C0209,25-06-2025,5,5,2443
f9c32637-79ca-4283-970f-22ccc263a7b2,b7f29566-7097-47cc-8aa9-f721e40171f3,C0915,23-06-2025,3,3,1193.77
9fb1c69c-61c8-49e4-a27b-b5c4134015cb,04094c0c-75d5-422a-8f2a-82496e742788,C0226,12-07-2025,8,2,2275.65
81624ea3-df56-4706-9bbc-0d8025863e16,bd4d44cf-1969-49bb-b665-a03ad174a5ee,C0152,18-07-2025,10,2,2811.72
676e18b8-f961-4010-a734-1b04daa31c3d,1610a3cf-e353-442c-818d-e926e8cda67f,C0828,09-07-2025,5,1,2384.16
f1f8fc9b-6f40-4eae-b22a-de65e39fa122,5ee789b5-8c08-4473-99b3-8d8e6fe21486,C0196,28-06-2025,7,2,67788.99
b51b45df-6605-4cb2-8ffc-db335b9fd79f,e4fc91b1-1f44-474a-8344-2f967fd2ea09,C0616,20-06-2025,8,3,702.36
d6e800c3-f3bc-4b86-9bc0-06104f6dea5b,e4fc91b1-1f44-474a-8344-2f967fd2ea09,C0488,17-07-2025,2,4,702.36
5fb2caf9-2445-4e3c-a8bf-6e7794eda0dd,9a83a287-9765-4701-bdac-c20a058674c0,C0996,14-07-2025,8,3,77218.49
c6362967-c88a-4842-bda6-9acfc04477f7,9a83a287-9765-4701-bdac-c20a058674c0,C0794,14-07-2025,1,4,77218.49
23a682c9-9429-4d56-9d4f-168ab89291fb,d49b56fe-0473-4206-8ad9-43b1232b8b7e,C0613,29-06-2025,1,4,1218.39
ddebe191-0188-4f4b-b42c-549fb01e26e0,df16470e-2c5e-4b4c-8cdf-0fef20bdd005,C0415,03-07-2025,2,1,685.98
554a0138-7f45-4583-b9b2-5fe45e4226a9,851bcd31-ba4b-4abe-9723-eb3f80ec5da3,C0688,23-06-2025,1,5,287.99
42f94752-fd51-4eb3-985d-6507ccfc9451,04094c0c-75d5-422a-8f2a-82496e742788,C0402,08-07-2025,2,4,2275.65
3724e42f-336d-4431-8388-b1de1539c48b,e3a94aaa-5bae-4913-ac6f-b4965aa6edb8,C0451,02-07-2025,3,1,1682.77
ed74327d-21ed-4881-b67f-7a32bea42ad4,f6f981eb-5984-49f3-9746-e9e0f5d7a4f1,C0784,22-06-2025,6,3,4197.84
12bf95d2-eeb3-4aab-9e47-5beb54f16370,e4fc91b1-1f44-474a-8344-2f967fd2ea09,C0343,14-07-2025,1,4,702.36
594a133e-93fc-4d14-b3d9-aa010d636d93,00747120-f76e-436c-92b5-7277776c5852,C0242,16-07-2025,2,3,5383.51
f9661b2d-cd5d-41ea-9d09-5c7d15944a6f,6c5b6f42-89ea-440b-8d46-4cf6c29a97e4,C0621,24-06-2025,5,2,891.6
cfd799a7-399e-44c1-9f04-8bc69bd3f880,b7f29566-7097-47cc-8aa9-f721e40171f3,C0633,23-06-2025,3,4,1193.77
8a8136b5-5780-4b03-a83c-91ef434e024e,8552792a-4006-4c5d-bdb4-acd3f5fe7e0e,C0065,22-06-2025,6,1,167.34
6cec9251-131d-4475-92a2-dd39d35e7f08,f6f981eb-5984-49f3-9746-e9e0f5d7a4f1,C0536,03-07-2025,3,1,4197.84
ef58732b-8af7-4e31-9d92-d32ac111186b,6de52e8f-1b55-4ff2-85b2-dc8414a17ea0,C0423,15-07-2025,2,2,2283.11
0e2ab686-2dc1-45fc-a323-bc5b484d4d0a,6879eb7f-e795-4a71-884a-a9c26455ae0b,C0898,14-07-2025,8,2,1432.62
da05efe9-6abf-4550-b0fa-786e14b2c7cc,d8224edc-5074-4762-bca8-024e74bd3c0e,C0288,04-07-2025,7,4,1963.96
ed212d1a-502a-4e37-9a35-762fa73c3593,f066e175-282b-4530-a45c-185d2a2788b7,C0199,29-06-2025,2,3,44.36
3e5c3fa8-8d8e-4a9f-b2b2-4997d388cdbb,bd4d44cf-1969-49bb-b665-a03ad174a5ee,C0309,09-07-2025,2,5,2811.72
3e9e1fcd-4391-491a-a21e-73827061954b,df16470e-2c5e-4b4c-8cdf-0fef20bdd005,C0861,05-07-2025,5,4,685.98
cb1f025d-612e-4f07-be62-3940493cb79d,45c28051-ed3e-41d4-afd5-2190b730f81b,C0151,27-06-2025,7,3,437.6
49707a4f-6495-4124-9381-2322ba330f63,05ec42c7-2c21-4a8e-8a83-587c79694aac,C0152,15-07-2025,3,5,3279.82
68ffd754-68f1-4226-a403-714b5fd209d3,b7f29566-7097-47cc-8aa9-f721e40171f3,C0930,27-06-2025,8,2,1193.77
db22e6e5-185d-46a1-94ab-fb1e9011a4a0,a7e7f557-8f92-40b1-9c73-772c8a84346b,C0099,11-07-2025,8,1,491.69
3e1b9539-7a9a-4b6d-b303-0a431f2dafa9,c03cfe61-a668-4e34-9b2b-447aec91ee29,C0219,15-07-2025,9,3,2443
ad866e40-3ccc-4080-9578-fbf43b2a8955,bd4d44cf-1969-49bb-b665-a03ad174a5ee,C0318,11-07-2025,2,5,2811.72
62e64286-d83e-485a-b7c2-10cc97805c98,ab68a217-94b1-44a4-8891-c1c0bada5860,C0563,28-06-2025,9,4,969.48
1f9fdbd0-2a2d-415e-a638-4765853f3f6f,1610a3cf-e353-442c-818d-e926e8cda67f,C0630,10-07-2025,9,3,2384.16
2fa0a546-d459-40ec-ba5d-6d1f88ca1692,71c15a53-cde0-4a4c-bb01-3babd402bfa1,C0640,29-06-2025,4,1,1013.25
33e0ddc2-191c-428b-b18a-1ca945302d20,05ec42c7-2c21-4a8e-8a83-587c79694aac,C0670,26-06-2025,7,3,3279.82
e3ebf1fe-3da9-44ec-b555-8a3c36d96056,6879eb7f-e795-4a71-884a-a9c26455ae0b,C0495,08-07-2025,9,5,1432.62
61f600b9-3542-4e45-8da7-236a02bb7e69,6c17ed17-f3c5-4fc5-a270-b35e0efac2cf,C0708,04-07-2025,6,4,2090.3
c51045ce-b6ec-406e-9f75-8d87132f205a,6c17ed17-f3c5-4fc5-a270-b35e0efac2cf,C0748,15-07-2025,9,3,2090.3
d354126a-3a51-42a6-89f7-9a5fb3c7af75,dbb86e12-f2aa-4d95-a669-0c41b1bf0edf,C0009,28-06-2025,7,2,2529.59
f055ac70-8fb2-4833-bb00-e4da3af7e702,9a83a287-9765-4701-bdac-c20a058674c0,C0998,15-07-2025,5,1,77218.49
3f07bb74-c0bb-4fb5-bef7-0c080273e24c,557250f0-e015-4bcd-8c51-1e092b2c6b49,C0434,03-07-2025,4,3,547.36
85591b9e-6232-4376-b4dc-1bcdb46479f6,dbb86e12-f2aa-4d95-a669-0c41b1bf0edf,C0661,02-07-2025,3,5,2529.59
137ffbca-8b51-449d-83b6-3afbedb6a011,a7e7f557-8f92-40b1-9c73-772c8a84346b,C0709,20-06-2025,4,4,491.69
87ef5481-24c1-45ea-b3cc-5e81c2aaba7e,d81edf07-8abe-449e-80bc-ec88b00e4c7d,C0477,20-06-2025,9,5,14690.48
4b4e687f-de0b-4829-93e0-5c6e3b23df6d,6879eb7f-e795-4a71-884a-a9c26455ae0b,C0298,05-07-2025,1,4,1432.62
85fc98e5-52c1-4363-932f-c9dad28e7a22,6879eb7f-e795-4a71-884a-a9c26455ae0b,C0754,30-06-2025,10,1,1432.62
1a890b9e-55f5-4790-b691-ccdf2412b4ce,ab68a217-94b1-44a4-8891-c1c0bada5860,C0648,22-06-2025,2,3,969.48
94b31583-7c74-4fd2-b693-76c622638c7b,f6f981eb-5984-49f3-9746-e9e0f5d7a4f1,C0763,03-07-2025,10,3,4197.84
4ccdd663-3fe1-4dda-8371-e93fdccbb796,b9500856-e765-417d-9276-293d3ed35361,C0988,19-07-2025,7,5,55074.18
3138326f-8e65-41d2-a7aa-0a27ff5925b6,d81edf07-8abe-449e-80bc-ec88b00e4c7d,C0173,08-07-2025,3,4,14690.48
c63368c4-8dd0-4095-aecc-c05ab25f9feb,b9500856-e765-417d-9276-293d3ed35361,C0814,04-07-2025,7,3,55074.18
a4462550-90a6-4f3f-bb8b-033ab872c53b,a7e7f557-8f92-40b1-9c73-772c8a84346b,C0025,26-06-2025,4,1,491.69
3fa22b76-3067-4981-aa6d-74d5edf2e52c,ce2a6149-093e-40a7-ba7b-758e29ecd0ac,C0507,09-07-2025,9,1,3180.22
12c7393e-3c37-4401-97bb-a614ae46ccee,d8224edc-5074-4762-bca8-024e74bd3c0e,C0591,18-07-2025,2,5,1963.96
0da6e41b-e168-4727-a638-136ed1385340,b31fffa1-0fcb-4385-a2d1-d615dc0da11e,C0391,29-06-2025,10,5,3807.64
d6b695b8-628d-4685-91a4-37e6d4438fd0,5ee789b5-8c08-4473-99b3-8d8e6fe21486,C0751,21-06-2025,5,2,67788.99
d7258703-ceaa-49d2-94bb-f8ea08b02c15,ce2a6149-093e-40a7-ba7b-758e29ecd0ac,C0199,11-07-2025,7,1,3180.22
c2675c86-9e41-4684-a8e3-e2f93c010ca1,9a83a287-9765-4701-bdac-c20a058674c0,C0560,02-07-2025,5,5,77218.49
a0e1484a-433f-45ff-9795-28d7be843d8d,f6f981eb-5984-49f3-9746-e9e0f5d7a4f1,C0377,07-07-2025,7,3,4197.84
b597fdca-7178-4dc5-b0c1-82bb8388972a,fa59e100-5071-42c8-96ff-f07005c35100,C0350,26-06-2025,3,1,923.86
04626efd-273b-4710-bf03-703cfffdc133,b31fffa1-0fcb-4385-a2d1-d615dc0da11e,C0075,23-06-2025,4,4,3807.64
5a245701-c07d-4846-883d-a0359ab3641b,90fbba8d-4977-44aa-a7b7-159adf09220e,C0026,10-07-2025,9,1,10053.64
a6baf57a-a2f4-4769-88dd-d04195fa867a,ce2a6149-093e-40a7-ba7b-758e29ecd0ac,C0814,05-07-2025,5,4,3180.22
bd618785-cd1d-4931-a6c0-c67b606720a8,2a0e010c-abe0-477f-9dd5-d1cf0cc2ea75,C0545,12-07-2025,8,4,162.5
3fd12e9c-e56e-4df8-8c2c-d259352166b2,557250f0-e015-4bcd-8c51-1e092b2c6b49,C0715,15-07-2025,2,4,547.36
1537d630-4d40-4302-b61c-094b614cdccc,c3acd953-135c-4b5e-b526-d79ad2c95dae,C0963,20-06-2025,10,4,1384.12
f13f147f-068b-4506-bb00-2a7d6feb6557,6de52e8f-1b55-4ff2-85b2-dc8414a17ea0,C0063,27-06-2025,7,5,2283.11
7ce2628d-5b26-4977-8857-1de11c5590d0,77e87184-78fd-4423-b7a8-f5634798a9da,C0315,22-06-2025,3,4,368.62
b0511106-efa6-49b5-b6d0-48fd45f01aed,6c17ed17-f3c5-4fc5-a270-b35e0efac2cf,C0669,09-07-2025,10,1,2090.3
a96f4291-bad6-4b54-9b55-c06fb3f998b3,dbb86e12-f2aa-4d95-a669-0c41b1bf0edf,C0648,30-06-2025,2,5,2529.59
a58ab5bb-26f6-431a-a9ab-201cc07cea8c,32151784-6f5c-414e-8ef9-811bebcaa063,C0716,25-06-2025,8,2,850.31
89920427-b477-42d8-a830-c61f2cae046c,47a451b8-de32-4b66-8cc1-2a940b98425a,C0553,22-06-2025,7,4,13513.71
4b672f2d-f738-4736-8b3a-33ea4b18b8b7,51c21b38-caf3-47a5-9d0e-f3208376e93c,C0121,30-06-2025,9,5,14057.02
2d5ec562-7636-4f8b-9bda-32d9608500d4,c3acd953-135c-4b5e-b526-d79ad2c95dae,C0357,04-07-2025,10,1,1384.12
1bcd0c24-f69a-4e92-b2b1-5142f43310f1,32151784-6f5c-414e-8ef9-811bebcaa063,C0036,04-07-2025,5,2,850.31
7be29151-d2fd-414c-b138-8f4b8241fc9f,f066e175-282b-4530-a45c-185d2a2788b7,C0282,13-07-2025,6,2,44.36
b64623ba-c0d1-4f0f-b062-ea91880c3992,6c5b6f42-89ea-440b-8d46-4cf6c29a97e4,C0207,18-07-2025,9,3,891.6
18b8a9c3-19fd-496e-9944-4cfb84d12993,df16470e-2c5e-4b4c-8cdf-0fef20bdd005,C0290,26-06-2025,8,1,685.98
4f54ffd5-ebd6-48ea-bd42-192b31982e19,51c21b38-caf3-47a5-9d0e-f3208376e93c,C0526,20-06-2025,3,5,14057.02
5869a15c-7ec3-4024-ac20-102827d445a2,fdba8147-a03c-433a-a26e-36240a1f3ef6,C0542,30-06-2025,8,4,816.27
51c3730a-ab6b-4bbe-9ebe-d29366284f39,6c17ed17-f3c5-4fc5-a270-b35e0efac2cf,C0872,05-07-2025,1,4,2090.3
59d481e7-a79c-4f8c-9a09-aee09a120ea4,f6f981eb-5984-49f3-9746-e9e0f5d7a4f1,C0416,27-06-2025,7,3,4197.84
0210417c-f771-4aff-9149-cf35b94a18c7,2a0e010c-abe0-477f-9dd5-d1cf0cc2ea75,C0486,22-06-2025,8,5,162.5
edd7fddb-3975-490c-8517-988ed5323b96,45a0f2ef-6c28-41ea-b8f9-c9353c3f3951,C0443,01-07-2025,10,2,333.23
ee55e605-1b6d-49ed-90ce-48ec5f24bbd9,6879eb7f-e795-4a71-884a-a9c26455ae0b,C0813,29-06-2025,5,4,1432.62
098d1a0c-9ae8-4227-bc06-7ac11e5524f8,e3a94aaa-5bae-4913-ac6f-b4965aa6edb8,C0235,10-07-2025,10,5,1682.77
935daacb-772f-4298-81f2-829addc96d3c,a7e7f557-8f92-40b1-9c73-772c8a84346b,C0763,09-07-2025,3,3,491.69
e6543538-cecf-454e-abfd-a667c37016b3,45c28051-ed3e-41d4-afd5-2190b730f81b,C0466,25-06-2025,10,1,437.6
13f6a6d7-b74c-41c6-a342-01ed1735b013,c03cfe61-a668-4e34-9b2b-447aec91ee29,C0945,07-07-2025,7,3,2443
f3e80477-fe59-4a7e-9015-bfeb5a2f7cc8,f6f981eb-5984-49f3-9746-e9e0f5d7a4f1,C0286,08-07-2025,2,5,4197.84
4a68baa1-9a2a-4bcd-bf94-b64293707157,6de52e8f-1b55-4ff2-85b2-dc8414a17ea0,C0590,12-07-2025,1,5,2283.11
7180cea8-139a-459c-b671-a84f3bccbea3,ab68a217-94b1-44a4-8891-c1c0bada5860,C0875,11-07-2025,5,1,969.48
f60591b1-908c-4a14-b03f-faed9efa85e9,b31fffa1-0fcb-4385-a2d1-d615dc0da11e,C0595,15-07-2025,6,3,3807.64
70eb5565-a5a6-4140-b5a5-07062535c243,b9500856-e765-417d-9276-293d3ed35361,C0440,16-07-2025,10,2,55074.18
3b6e0d4c-d676-4f70-9c2d-8f9b612d0554,b9500856-e765-417d-9276-293d3ed35361,C0788,19-07-2025,3,4,55074.18
8252107b-ba36-45f9-9e79-7b56184e893a,b31fffa1-0fcb-4385-a2d1-d615dc0da11e,C0978,08-07-2025,2,4,3807.64
82fabdec-75ba-468b-92f9-1b225261f020,6de52e8f-1b55-4ff2-85b2-dc8414a17ea0,C0582,28-06-2025,5,2,2283.11
a58fb159-eabf-46e2-8ad2-fdfe6b3ca694,ce2a6149-093e-40a7-ba7b-758e29ecd0ac,C0606,29-06-2025,7,4,3180.22
b2b6219d-99f6-419a-9c9f-ef12f2ab3433,ab68a217-94b1-44a4-8891-c1c0bada5860,C0038,06-07-2025,10,5,969.48
7a389648-c437-4d9a-a9bc-274014cd3790,fdba8147-a03c-433a-a26e-36240a1f3ef6,C0227,01-07-2025,5,4,816.27
97c6e9f9-d15e-45e9-ad74-ac0e36d21f97,1610a3cf-e353-442c-818d-e926e8cda67f,C0948,25-06-2025,6,2,2384.16
da719039-43cf-4ce1-b87a-bbf0b7716999,05ec42c7-2c21-4a8e-8a83-587c79694aac,C0860,26-06-2025,4,3,3279.82
92145561-a18e-4991-9288-5864f9a98fb2,a7e7f557-8f92-40b1-9c73-772c8a84346b,C0773,29-06-2025,10,3,491.69
c4d21e04-5566-4733-8e92-5ce53f618d37,2a0e010c-abe0-477f-9dd5-d1cf0cc2ea75,C0015,05-07-2025,8,3,162.5
f711445d-6671-4381-b6b5-34b6109cebc4,71c15a53-cde0-4a4c-bb01-3babd402bfa1,C0197,21-06-2025,4,2,1013.25
4e8c3a87-5977-4496-a6f9-f97655dddce7,fdba8147-a03c-433a-a26e-36240a1f3ef6,C0221,12-07-2025,5,1,816.27
a0d3be4a-b3c0-4a46-b31a-01b8ea64ca03,77e87184-78fd-4423-b7a8-f5634798a9da,C0525,11-07-2025,2,4,368.62
8bdfa263-85a9-42a0-a4ad-01ee5842b9f8,45c28051-ed3e-41d4-afd5-2190b730f81b,C0231,02-07-2025,6,2,437.6
7bbae2db-dc1f-4a45-89ca-4c4ae0031d27,c682db57-0645-4448-9531-d30ffef7e63c,C0022,23-06-2025,4,3,282.3
b68fe1c6-83d5-4fac-bc15-69fe9d9edd94,f066e175-282b-4530-a45c-185d2a2788b7,C0409,27-06-2025,2,2,44.36
