id,order_id,product_id,reason,refund_amount
6dfd5107-9a56-46f2-bae8-63a739016253,8dc03adb-81a7-4a83-b361-a994fae74b75,e3a94aaa-5bae-4913-ac6f-b4965aa6edb8,Missing accessories,3581.17
cc5ffdd6-b553-4935-a56b-9cac0453526a,9278420e-2b61-4fc7-981e-c5575aca2399,90fbba8d-4977-44aa-a7b7-159adf09220e,Wrong product delivered,24652.45
b0deda37-f19b-454f-a303-3a194a424314,fb03364f-4f04-489e-8aa4-99de7a0f8189,04094c0c-75d5-422a-8f2a-82496e742788,Damaged corner,2517.93
17ba1d0d-f45d-4945-9be8-9e16f9a13ff7,f2b80ad1-c974-42da-9530-78659d74a646,d8224edc-5074-4762-bca8-024e74bd3c0e,Broken bottle,7659.3
687082f4-3cb7-40be-bd2f-8d8467e69a1c,6fb8f8f1-124a-4c38-8e61-110bba8d803a,f066e175-282b-4530-a45c-185d2a2788b7,Irritated skin,85.38
a9f895ac-cec7-47ae-b886-3a21c0cc3f55,5cf8728b-0af8-46ae-834a-a74ede85631f,df16470e-2c5e-4b4c-8cdf-0fef20bdd005,Doesnâ€™t fit room,1587.06
b25e7072-da59-4b8e-a9ce-21a849194c12,a8cb84b7-ee4c-45ae-83b1-4d18ad817818,d49b56fe-0473-4206-8ad9-43b1232b8b7e,Wrong size,1188.37
1db1cac1-e8a6-44d0-9910-61ea9d5867e0,d4e60c93-a5e5-4478-ad3f-cab7451a55c9,dbb86e12-f2aa-4d95-a669-0c41b1bf0edf,Color mismatch,4540.48
31cc6d40-3832-4730-9bf1-1e0a4840ec50,2edb73a7-6c67-4336-8b98-08cbf816bfc3,ab68a217-94b1-44a4-8891-c1c0bada5860,Color mismatch,1729.2
cbe3f2ee-af96-4840-90b2-8707574ee858,677dd32c-f433-4929-8cfa-e809544c5b2f,f066e175-282b-4530-a45c-185d2a2788b7,Seal broken,177.1
591b1838-444f-42fa-8376-bb97b30b1beb,e2405677-e802-4d28-8b60-4ff00cfd2472,6c5b6f42-89ea-440b-8d46-4cf6c29a97e4,Item not durable,3847.58
8b890721-44a9-4d6a-a3a3-11d2db138bcc,0c0e7ac0-d763-45b1-9c06-4760a755c7f6,dbb86e12-f2aa-4d95-a669-0c41b1bf0edf,Missing parts,5971.88
1eafb209-10e6-4a93-b5de-cdd7042ac5f5,8f045515-2f42-4a33-8fd4-b7932fe30571,e3a94aaa-5bae-4913-ac6f-b4965aa6edb8,Size mismatch,513.36
7de918bf-c82e-4557-9f06-d772742ae641,788518ae-063e-454f-93ca-c3e113804955,51c21b38-caf3-47a5-9d0e-f3208376e93c,Doesnâ€™t support features,19875.65
a45faefa-2cbd-49da-b79a-dd5a06b57a59,619120c3-cc9e-4274-abac-7c0e9034e5be,05ec42c7-2c21-4a8e-8a83-587c79694aac,Wrong size,15865.75
0d81bf32-3914-4968-9178-81e0ddd57621,ad9d1d10-16e2-4704-9860-407d9a6c9b6b,fdba8147-a03c-433a-a26e-36240a1f3ef6,Handle broken,769.32
c4b7abcf-3f62-4722-9763-4f336645cc39,e55c121a-ca53-4a68-af2e-6da2eab82bd0,fdba8147-a03c-433a-a26e-36240a1f3ef6,Equipment malfunction,1375.79
3111c450-ad2a-4b7d-bb07-8676b5e14bd3,ac6f6cff-1c73-4faf-b28f-18754926d00a,f6f981eb-5984-49f3-9746-e9e0f5d7a4f1,Assembly issues,1712.52
68938e92-f9c9-4928-bfec-83d400270c7a,6ea66256-b217-4dff-9d17-71e7bd8cf9a8,45a0f2ef-6c28-41ea-b8f9-c9353c3f3951,No visible results,1041.72
a7bc643b-35a2-4bbc-8294-d09ba70fa89a,45155b32-3ffe-4e48-ae28-80bff7eb8dcf,ab68a217-94b1-44a4-8891-c1c0bada5860,Button missing,4609.07
d106c914-5001-4568-a09f-cd1abed6bccd,871a3a74-3ff3-46c1-b13c-efe63c93fba2,71c15a53-cde0-4a4c-bb01-3babd402bfa1,Incorrect product,985.69
bc632772-17e2-4aac-924e-e76cb2d83b72,e6eebfed-3863-4f8a-b336-9d11165e2682,45a0f2ef-6c28-41ea-b8f9-c9353c3f3951,Seal broken,379.17
c411aa27-108b-4cab-8300-e0a9be8f5cd6,6f812b37-2951-4b86-a19b-ef29484de7c8,b9500856-e765-417d-9276-293d3ed35361,Doesnâ€™t support features,90946.8
9a7d3d1d-e72e-425c-90d8-d17ba7448647,d801d387-32ed-4c27-bed9-93bbdcca0412,df16470e-2c5e-4b4c-8cdf-0fef20bdd005,Assembly issues,2143.1
028b5274-2132-40d5-837d-2e124271c248,8f1d312c-2833-4bfd-aeab-e5d8a7d06cf5,6c5b6f42-89ea-440b-8d46-4cf6c29a97e4,Size mismatch,929.77
c050311a-0b29-4518-b93a-7018cfbf24e9,2d0fcd56-c492-4c29-959d-e408b60bbd8b,45a0f2ef-6c28-41ea-b8f9-c9353c3f3951,Strong fragrance,507.61
c23f70d8-70c8-4529-926a-f42fd86a44dc,d7258703-ceaa-49d2-94bb-f8ea08b02c15,ce2a6149-093e-40a7-ba7b-758e29ecd0ac,Wrong size,2353.19
79200a90-45f6-4493-b07f-38c2471f40d4,aaaaa228-3bd8-4309-9d44-102aa85701f7,05ec42c7-2c21-4a8e-8a83-587c79694aac,Stitching coming off,6227.58
99d35502-a526-4a9d-9709-c4c9f56cf2fc,cba8ac7b-5f3a-4fdf-ae23-fa2da80db70d,d8224edc-5074-4762-bca8-024e74bd3c0e,Irritated skin,1054.43
87dc40f9-6a54-4bf2-9593-a5faa0a19961,94509688-d47a-4540-a70c-145d5dd0214f,9a83a287-9765-4701-bdac-c20a058674c0,Overheating issue,133105.78
fc40663b-aae3-4608-a4c3-98c9ac5ba174,b193e895-f59e-4699-8aa9-2cfda1473b8d,32151784-6f5c-414e-8ef9-811bebcaa063,Color mismatch,1502.16
d45c7720-d0a0-4754-a897-59bc780933f0,fc90ed50-ddae-437c-a8ca-898f05d75e83,e3a94aaa-5bae-4913-ac6f-b4965aa6edb8,Handle broken,1706.04
7a99a6a9-6d2e-4091-91e5-605fdc85ad08,e74971e5-e720-472a-9930-9f3209724fc3,a7e7f557-8f92-40b1-9c73-772c8a84346b,Wrong size,974.16
334d8c7b-f53d-4f4d-b80d-8d15eb0fb736,ab6dcfd1-6a4e-47e1-95ca-59a8c8771733,ab68a217-94b1-44a4-8891-c1c0bada5860,Shrinkage after wash,2742.11
7010829f-2324-4047-84e2-8b229fd44ec0,53d3b153-2d7c-408e-b715-f57c4736a3f7,6c5b6f42-89ea-440b-8d46-4cf6c29a97e4,Equipment malfunction,313.99
f93a5927-7268-48e7-9c54-b3523fc90ad9,dfe85fcc-e658-46bd-9060-8a525e6d1e8b,d49b56fe-0473-4206-8ad9-43b1232b8b7e,Poor quality material,1970.49
aa5333d2-e5c5-49f4-a0b2-b7a67b744122,620bb8f6-99df-44a1-b909-9a79d6d4bd41,77e87184-78fd-4423-b7a8-f5634798a9da,Strong fragrance,335.48
c0d522c6-659d-417c-844d-9507ff7a4f5d,6e29d60a-fcd5-4d25-b098-b8adec80ca96,b7f29566-7097-47cc-8aa9-f721e40171f3,Incorrect product,776.44
f57b11a5-fca5-466a-bd7d-66f6ee2a4ab8,ee19b1c9-ddac-4c20-9e5b-3af91240813d,e4fc91b1-1f44-474a-8344-2f967fd2ea09,Color mismatch,515.25
0f84c4c9-72f3-47e8-90e6-61c8a8ffc3ca,7b1c0455-6f77-49df-9367-441672e97dff,d8224edc-5074-4762-bca8-024e74bd3c0e,No visible results,937.82
5e805669-5db0-442a-a10b-f5d9783520ac,d2455b4c-40bf-4740-b6a8-c06c8d877080,32151784-6f5c-414e-8ef9-811bebcaa063,Missing parts,3962.81
08c84d9f-2368-466b-975e-abb10a93188a,4accd90b-f58a-4799-9f44-b09ccab71659,851bcd31-ba4b-4abe-9723-eb3f80ec5da3,Irritated skin,830.22
965e5be6-15e9-4023-a282-c9b63fbd0dd2,e7f90133-e2ee-4cd1-a869-39ccc1332690,fa59e100-5071-42c8-96ff-f07005c35100,Wrong size,872.17
cc98177e-7651-47d9-9e42-8996852fd90f,9088b4aa-e47d-4731-9a89-b626148e0c89,6de52e8f-1b55-4ff2-85b2-dc8414a17ea0,Strong fragrance,5998.29
b8d61a05-9468-4740-90d5-6019b1f2e5c2,72dfb10c-e976-40b9-a136-27ba9c7cf733,ab68a217-94b1-44a4-8891-c1c0bada5860,Shrinkage after wash,1419.6
74476d78-7a8d-4854-ab0e-d09d73ce4057,6aede62b-b8ba-4685-8565-db2152cb0e8a,df16470e-2c5e-4b4c-8cdf-0fef20bdd005,Assembly issues,933.58
b23c0e2f-4d4d-46b0-882e-212a14666840,505393ee-1efb-4344-9360-aa921b4a5b57,e4fc91b1-1f44-474a-8344-2f967fd2ea09,Incorrect product,667.4
213e9546-baa9-4a79-9d7c-0eaec7bd6c79,46177344-f6b1-4eee-8e50-bfb2bae58500,6de52e8f-1b55-4ff2-85b2-dc8414a17ea0,Strong fragrance,1648.97
8d65d826-bb85-4bac-b062-23c2994d7f26,e9482161-eb36-4719-a37f-6b04998ee3df,ab68a217-94b1-44a4-8891-c1c0bada5860,Poor quality material,1527.1
ae0e0704-0f8a-428d-8519-f7e54a977b0e,596a70c2-b8ff-4a24-90bd-74f1fa7cd774,e3a94aaa-5bae-4913-ac6f-b4965aa6edb8,Wrong item sent,581.44
cc350e79-cd4b-4119-b727-206980131875,dd3d6051-b7d9-4f68-9b9a-23f5d6c6a10c,c03cfe61-a668-4e34-9b2b-447aec91ee29,Poor quality material,6771.57
be3c65b4-481a-46ff-8967-110534378584,5aa8ace6-3b04-49de-ba84-c30c1594094d,b7f29566-7097-47cc-8aa9-f721e40171f3,Scratched surface,940.19
913f9f13-695f-4ee5-ac39-26aeade541fc,203af71d-84cb-4fef-bfe8-ff03cf1e0c17,5ee789b5-8c08-4473-99b3-8d8e6fe21486,Not as described,180632.77
6bc1bf0b-8a06-45cc-8712-88738e9f0638,e9539c57-838e-4646-a2cd-96bddacb7c01,5ee789b5-8c08-4473-99b3-8d8e6fe21486,Overheating issue,191655.19
832a1e67-da49-4368-bfd9-6e370af5b7ca,fd52dc74-1fd6-494b-8efa-787127a71c8a,8552792a-4006-4c5d-bdb4-acd3f5fe7e0e,Seal broken,363.31
2c6c6bda-9de9-4473-857f-61fa37406ab3,bbbe455f-708e-42dd-bdd6-8180d98d5b3b,bd4d44cf-1969-49bb-b665-a03ad174a5ee,Wrong item sent,1877.24
12b814a7-2832-4284-a443-e41a643ddbff,292aa8ff-6b95-488e-91ce-388a81742b2e,6de52e8f-1b55-4ff2-85b2-dc8414a17ea0,Opened packaging,3966.87
1fd01cf7-80c6-4a08-8772-235178359786,a5096b2b-2880-4a45-9af6-51c145ba61e6,47a451b8-de32-4b66-8cc1-2a940b98425a,Product expired,27467.73
d2ada370-a691-414c-8409-673858301187,e3132463-8943-47d4-ad26-c794e893c5e1,2a0e010c-abe0-477f-9dd5-d1cf0cc2ea75,Allergic reaction,665.21
f4f72314-c8ab-4ec7-8054-5895a5f2cc74,baa17f79-7102-4966-ad82-5327284001f1,d8224edc-5074-4762-bca8-024e74bd3c0e,Irritated skin,7513.09
39729862-0424-45b3-b4ce-a7e28ca448b2,25f1554a-eb52-49b2-8d35-6ecfc2356e2a,8552792a-4006-4c5d-bdb4-acd3f5fe7e0e,Irritated skin,334.44
c4a8a2cb-6d14-4800-826c-cec3d9c158ce,300e8ce3-d2d9-49e7-8ae8-13f66bf8ffdc,851bcd31-ba4b-4abe-9723-eb3f80ec5da3,Broken bottle,780.02
7186b07c-54f1-490b-ad4e-69cfec0fab90,5086b35f-0154-46af-a970-9e3d7f3720c7,5ee789b5-8c08-4473-99b3-8d8e6fe21486,Power issue,98418.78
efdd4cd8-0cfd-45a1-bbec-83ff290ec4fa,a216c603-5095-4fa7-b600-c223ce78f920,b31fffa1-0fcb-4385-a2d1-d615dc0da11e,Overheating issue,9774.41
83cb5dd1-ca96-42df-b171-cf659d990d24,c79a9f61-fafd-4c68-9ba8-726e974dd842,1610a3cf-e353-442c-818d-e926e8cda67f,Color mismatch,2690.63
d6c92992-dbe8-4aec-b858-30707a4bdf8c,15c73414-0af8-4b12-b4e1-d1de0e6b6a58,45c28051-ed3e-41d4-afd5-2190b730f81b,Irritated skin,1530.31
fcc93532-9d7f-4c13-869d-44fae4efff7c,56664a02-ec6d-4ccd-8d04-4ab5c523ff56,c3acd953-135c-4b5e-b526-d79ad2c95dae,Damaged in shipping,6390.93
867bd391-31bf-401e-88e0-62687d542fbb,4ff957d8-5260-494e-84d8-a87bddc0b68d,e4fc91b1-1f44-474a-8344-2f967fd2ea09,Assembly issues,1088.68
da279685-20be-4472-96e3-a3f4968d46f1,e73945e7-62d9-40c5-bb55-c47ed4df4eba,dbb86e12-f2aa-4d95-a669-0c41b1bf0edf,Damaged corner,1183.64
b5eec482-3cbc-4f4c-9c6e-c3b7ea413210,b1a61b33-acb3-4e1a-960c-d380a827a3ba,df16470e-2c5e-4b4c-8cdf-0fef20bdd005,Wrong size,1348.48
ed95fdb2-1c60-4600-bd5e-372a8b3077cb,de960acd-6fdd-45e1-8f99-5b3e5827aeff,557250f0-e015-4bcd-8c51-1e092b2c6b49,Allergic reaction,436.87
e3d4f031-af22-4148-8dfb-752a95211061,f1093e24-7d17-4215-a1d1-9da1d5e9bb3e,ce2a6149-093e-40a7-ba7b-758e29ecd0ac,Damaged corner,4203.11
e5f3aedb-3dad-46c2-9040-020b40e33ea9,ea9f7fe1-237b-4ba0-be01-d7fd0893a3b1,05ec42c7-2c21-4a8e-8a83-587c79694aac,Not as shown in image,2324.77
ff903383-42c3-4ebf-8db8-01f44e58ff8d,8915d9cb-a8f4-4358-a539-592e81f9e245,d8224edc-5074-4762-bca8-024e74bd3c0e,Broken bottle,5470.08
bf71346e-4b70-4a5b-9a89-2c0bcfa69e37,fcb9ec24-87f8-48d1-9ad6-2e1d1f881a7f,df16470e-2c5e-4b4c-8cdf-0fef20bdd005,Wood chipped,638.78
636d62c2-ca72-4550-9bfd-2e7d6523faf5,f6d58de3-26d6-4602-9db8-2a7302cf4c9a,2a0e010c-abe0-477f-9dd5-d1cf0cc2ea75,Wrong shade,515.61
26b70c7e-9241-4737-a369-42560f1773da,17f41fed-68e6-476f-868f-f111d68f5f88,b9500856-e765-417d-9276-293d3ed35361,Item not working,269352.61
2d85cc1d-03d7-4d71-94d3-786ff7975bd0,50704598-88a6-4563-b2c8-a2420196f332,05ec42c7-2c21-4a8e-8a83-587c79694aac,Stitching coming off,8415.84
ea9b1bf6-dd24-47c6-9f50-b8fa7e5646d1,19af1692-8363-4b69-83e7-381accad48dc,6c17ed17-f3c5-4fc5-a270-b35e0efac2cf,Connectivity problems,4258.34
cebae872-4bc2-4655-8ab2-22bf8982d14e,36e2d753-5eaa-4a8c-83f3-f671854bcefb,ab68a217-94b1-44a4-8891-c1c0bada5860,Shrinkage after wash,2923.08
5e75f3fd-8372-436c-92da-8f7887b9f072,a64d8940-0167-40ba-b291-9c5e995e1846,fa59e100-5071-42c8-96ff-f07005c35100,Assembly issues,1771.5
624851e5-c415-440c-b367-ad6fd29de9d5,709c34d7-b9e5-4a0f-97ee-9cbb4bf977b0,04094c0c-75d5-422a-8f2a-82496e742788,Incorrect product,9395.91
32b5624f-19e3-4d91-86cc-417f9bf458a0,2922a543-87f6-49e7-9de1-9672fc3b6b6b,1610a3cf-e353-442c-818d-e926e8cda67f,Scratched surface,5670.37
97d4bad1-2b23-4931-be45-d6d4531ba474,03e974fc-808a-4f19-91ca-ff0ad5afaa8f,dbb86e12-f2aa-4d95-a669-0c41b1bf0edf,Damaged corner,5938.04
20d12db2-2937-4c83-a029-a21d03c870d9,0a988dd3-495b-4936-a41e-16173fbbbbb9,d8224edc-5074-4762-bca8-024e74bd3c0e,Strong fragrance,2221.98
0e79cf6e-4e91-4cc2-b58d-b659ffbc3810,dcc1bc18-0bd9-47e2-bcaa-13734b5cd478,90fbba8d-4977-44aa-a7b7-159adf09220e,Seal broken,9012.41
ad6f8a16-3ba2-44c3-9ead-25cb8662eef5,897fb04d-3bd0-4c77-b57d-7da452bb890b,bd4d44cf-1969-49bb-b665-a03ad174a5ee,Poor grip,1452.23
39c13283-62ca-4e40-a73d-11f297c3be3b,108b7bcf-c736-454f-84da-43718a19111a,00747120-f76e-436c-92b5-7277776c5852,Wood chipped,5820.19
b0647092-cb20-4572-879e-132f856d0b39,d135bfbd-3753-4358-a93b-09b6c1216033,47a451b8-de32-4b66-8cc1-2a940b98425a,Seal broken,49607.07
6d6dcecd-d768-4d07-b30c-33d6faae5854,f5910094-df94-4b59-8050-f0ed75b43ac1,47a451b8-de32-4b66-8cc1-2a940b98425a,Allergic reaction,14146.51
3b26a07d-43ee-47b1-9d4d-028740a37334,55290b26-e8ca-4273-adda-da3ef3dfeac6,dbb86e12-f2aa-4d95-a669-0c41b1bf0edf,Color mismatch,8614
54390547-889e-4475-90cd-4e3f7a205c3c,8d91b7e4-ad49-4b5c-acdd-f6f461867fa5,45a0f2ef-6c28-41ea-b8f9-c9353c3f3951,Opened packaging,1657.64
c6886fc0-2ea4-4d3b-92e9-de21c5994871,fe3b175e-96bc-4b33-8ffc-1b8102ba7d0a,f6f981eb-5984-49f3-9746-e9e0f5d7a4f1,Missing parts,13606
75bcd8da-d148-4679-ae02-228fa2af80b5,4d1449bb-590d-4a97-86ee-a2815efa2a74,71c15a53-cde0-4a4c-bb01-3babd402bfa1,Wobbly structure,697.48
a6310f04-2cc0-4c64-94f5-314f739326d7,27eff6f9-798b-4c7f-9f28-7711ce97fff6,fa59e100-5071-42c8-96ff-f07005c35100,Assembly issues,1247.82
f2343a79-566e-4fa6-b291-53b9943cc03a,c443fdca-e270-4a5a-8abc-957185f0faf0,8552792a-4006-4c5d-bdb4-acd3f5fe7e0e,Irritated skin,143.88
30278278-1722-45e2-9615-3521b17e3ba1,3bf1e3b3-1585-474b-85d3-f2b3b03b4c70,8552792a-4006-4c5d-bdb4-acd3f5fe7e0e,Opened packaging,484.37
9bd1ecd6-29f6-4232-861a-2a2e5b3b2b20,8a1d3be9-b227-4d0d-b76f-a53cad9a82b5,1610a3cf-e353-442c-818d-e926e8cda67f,Assembly issues,4048.81
6bca8988-2fa3-43fd-b75f-0cb73ee5d111,612dbe15-0e2e-4dc8-b6bb-878d9e3be683,d49b56fe-0473-4206-8ad9-43b1232b8b7e,Color mismatch,931.8
1f4eb3bd-27e3-4a3e-8d2e-e1b06cdc4f96,2fa19e3b-ac30-4378-9ec1-19943efb29c7,e4fc91b1-1f44-474a-8344-2f967fd2ea09,Wobbly structure,2750.09
a884c979-2a36-40a6-b538-c1840f5e339a,83da21bb-7d2c-472d-8595-0b342d989391,d8224edc-5074-4762-bca8-024e74bd3c0e,Product expired,7610.73
1295bce1-db99-4b22-94e8-becd1cd179a7,78cb5f21-5cd4-4a91-b1d4-3e1de07b3047,d49b56fe-0473-4206-8ad9-43b1232b8b7e,Button missing,2276.86
dd831f4a-f746-4f72-82b8-8305b4d3297e,bf28c6ce-00d7-4464-a7bf-c5a80e05c8dc,90fbba8d-4977-44aa-a7b7-159adf09220e,Wrong shade,13057.56
f266dcdf-8f2f-4128-b8f6-bf7e8a257c90,c0b0adc4-5906-4a84-b525-09ecd769e178,90fbba8d-4977-44aa-a7b7-159adf09220e,Allergic reaction,4432.06
bec352f7-0d9c-421d-bdc1-7d7b07b293d9,a7e58341-475a-437f-af93-7320b42d802c,c03cfe61-a668-4e34-9b2b-447aec91ee29,Shrinkage after wash,3121.68
580afa03-cf46-4fd1-965c-c24972eecca7,6fec52a4-fc41-447e-91a3-fd9b0524136a,ab68a217-94b1-44a4-8891-c1c0bada5860,Poor quality material,1519.8
253ca2fc-7f7c-41bb-9df1-dbf2ec5a8162,3e9e1fcd-4391-491a-a21e-73827061954b,df16470e-2c5e-4b4c-8cdf-0fef20bdd005,Wrong size,1008.69
09aec606-a187-4812-822b-4ce976cd61ab,8b2ed877-4b14-47c6-86be-05ef869d1664,00747120-f76e-436c-92b5-7277776c5852,Wrong size,8197.47
f46ec509-4f8d-4b99-8085-c03ea7d9abaf,9b76073a-1549-44a7-b1e3-c6e8659f4f6d,1610a3cf-e353-442c-818d-e926e8cda67f,Color mismatch,5995.92
1bdd4e90-5c3d-4250-a12d-b189319476d6,95808899-77d7-4991-9c8d-23f10f0c8395,f066e175-282b-4530-a45c-185d2a2788b7,Strong fragrance,107.15
506fd049-e7eb-4f03-9b54-a0e83f149002,2eeba9e2-c758-4f96-b65d-8d47a2acd187,6de52e8f-1b55-4ff2-85b2-dc8414a17ea0,Wrong product delivered,3253.25
796464e3-9ece-43d7-ac1e-2dbd73def136,769e1620-35f5-4d3f-9a25-580416757a6c,6de52e8f-1b55-4ff2-85b2-dc8414a17ea0,Irritated skin,5138.08
21b0f030-ca6a-4288-a95f-a7b4ad89942c,c1775f50-72f6-45cb-bba3-96fda0cc6199,8552792a-4006-4c5d-bdb4-acd3f5fe7e0e,Wrong product delivered,482.13
bfb2d36a-d7ca-4ae5-aca5-c598b6642662,ef9857d4-718c-41bf-9026-a626d5a6cfb4,05ec42c7-2c21-4a8e-8a83-587c79694aac,Uncomfortable fabric,4637.04
b2c49691-d26e-4c85-9c9c-d3c93f3c8c5a,73e69837-1e29-4f00-94eb-ca025060f55a,04094c0c-75d5-422a-8f2a-82496e742788,Damaged corner,8354.19
9791008d-7f5a-43f9-bb45-de9975a22920,d1794295-a364-444e-a73e-959699422054,90fbba8d-4977-44aa-a7b7-159adf09220e,Strong fragrance,36154.98
8adcafe1-f30b-4ac1-bf01-d8d88ef813c8,3eb0e68e-7163-4da9-b76c-5d0900e07d3d,fa59e100-5071-42c8-96ff-f07005c35100,Incorrect product,3279.87
6937d314-a0ba-47e5-8a25-0748ea8ebb81,7bca9198-0571-4d48-9023-77774126a1ee,df16470e-2c5e-4b4c-8cdf-0fef20bdd005,Wood chipped,1792.55
a0b23e24-1f66-4c6d-8b8c-f067166e1864,b37ff3b5-e280-406b-912f-0e24bfc5a622,f066e175-282b-4530-a45c-185d2a2788b7,Wrong shade,28.11
a8926f7a-3e54-4ad2-86d6-9e4601d342fa,e26749c0-8499-4e9a-90a6-7183662b0e29,47a451b8-de32-4b66-8cc1-2a940b98425a,No visible results,61160.35
6b84ce7b-4f98-4a55-b065-7bd8fd262f69,101db9c0-5a26-41d9-ad9d-c2b188b84dd9,b31fffa1-0fcb-4385-a2d1-d615dc0da11e,Screen cracked,5353.3
c0d316bb-045e-409c-87ab-f9e981e19c5b,001f987b-febf-40a6-9e07-37904d32cd90,ce2a6149-093e-40a7-ba7b-758e29ecd0ac,Scratched surface,1378.2
51bddd69-e966-4045-a490-44231153b1b9,0d1ae7bb-8075-4891-b3eb-750a7da5440d,45a0f2ef-6c28-41ea-b8f9-c9353c3f3951,Wrong shade,175.15
f088cec1-6059-4738-9dc2-42330cd8c06a,7fc750b7-1402-427d-8a6e-638d7acdbc12,47a451b8-de32-4b66-8cc1-2a940b98425a,Wrong product delivered,29512.31
a54ba9d5-7e3a-4b68-9f6b-a911fa14d461,a08b6595-483b-4eee-b969-63185441f6f1,ce2a6149-093e-40a7-ba7b-758e29ecd0ac,Wrong size,5231.2
bf641bba-4add-4510-bb4b-e95f451e3850,d6b695b8-628d-4685-91a4-37e6d4438fd0,5ee789b5-8c08-4473-99b3-8d8e6fe21486,Battery issue,55268.87
4353c22d-67e0-4f82-9f2c-df8537800e44,d0347084-2a15-445f-bd46-f58e4d434d7a,9a83a287-9765-4701-bdac-c20a058674c0,Connectivity problems,284308.91
3c06fced-691f-408f-8064-b45a7a3166fd,b648d34f-d817-40ff-81cb-48dda8467def,851bcd31-ba4b-4abe-9723-eb3f80ec5da3,Wrong shade,366.24
cd28d695-16d0-46ed-923d-8dc2c6b7eb23,00fd5a36-9f9c-4072-8498-5bbaff5e65d5,c682db57-0645-4448-9531-d30ffef7e63c,Wrong product delivered,259.27
0e899b7d-d46b-49f1-83d2-59ce20e96f5b,c3e26361-9785-49f1-a717-808c915c0381,b7f29566-7097-47cc-8aa9-f721e40171f3,Wrong size,3850.89
41fcdde6-53fb-4617-ab8f-f4c5fb599e46,737bb8fd-7d0b-491b-8481-1a3802793775,dbb86e12-f2aa-4d95-a669-0c41b1bf0edf,Wrong size,1115.33
13820338-cfde-43e1-a225-5d446034a9cc,bbb2ec76-d793-4c55-a4e2-800036c9128c,bd4d44cf-1969-49bb-b665-a03ad174a5ee,Low quality material,1792.58
34a3832f-2e1e-41f3-a241-511c14f5e7b5,ce2ebe77-8dae-4318-a452-ecf5d0adfb95,6879eb7f-e795-4a71-884a-a9c26455ae0b,Fabric too thin,4420.69
67db52b1-4dda-43f7-a743-2c851d129013,4df53932-05ed-4616-a74a-6b24a74d72dd,fdba8147-a03c-433a-a26e-36240a1f3ef6,Low quality material,3092.52
08aa16fd-47bb-4804-9e31-c8009f4121bf,5b4775a5-1e20-4f95-9507-2931f929453b,6de52e8f-1b55-4ff2-85b2-dc8414a17ea0,Opened packaging,6867.21
77e9e139-5d5f-4ace-ac58-0b14217afb45,ed5d6ca3-39bb-483f-8393-7efb3d0a0526,5f5addf5-a05e-4f07-9f8d-0f51417e1de8,Overheating issue,44998.15
2a901374-c888-4229-ade3-a56e64a313ad,a0c7caf8-714e-49ea-b25b-5ae8b54b2063,c682db57-0645-4448-9531-d30ffef7e63c,Seal broken,350.26
f29ff1af-7e7a-4f8a-985f-2bebc34bfb19,b6a9769e-0020-4575-9c8d-655500550e82,c03cfe61-a668-4e34-9b2b-447aec91ee29,Poor quality material,9733.45
01f18f7b-bcb4-4eaa-a812-fae69c1da80e,46ac728e-6763-4ef8-afab-9cb39c878061,5f5addf5-a05e-4f07-9f8d-0f51417e1de8,Power issue,61567.3
93cfee3d-9deb-4fa9-b879-d6a80db9f1a3,8c5d8e8c-ab26-490f-ad15-9c55ba675573,6879eb7f-e795-4a71-884a-a9c26455ae0b,Button missing,1392.98
1d175ecf-d189-41a4-a5cb-77a2f63e2379,9966d662-e1d6-4c0c-ab7b-cf48821ed383,f6f981eb-5984-49f3-9746-e9e0f5d7a4f1,Missing parts,15341.96
74748204-165c-474f-b083-e5ebe113ba68,62cd296f-b16b-4cce-9258-fc80bad94980,8552792a-4006-4c5d-bdb4-acd3f5fe7e0e,Opened packaging,131.56
5a2edbf1-3055-4e57-9baa-cb2f4c28dc60,948fb6e1-c216-4eea-afad-7eeef8f68715,45a0f2ef-6c28-41ea-b8f9-c9353c3f3951,Broken bottle,249.86
9d6eed0a-8193-4f9d-b448-33e3447dc741,1c7d672a-a109-4d25-a64d-0139a044b3fa,fdba8147-a03c-433a-a26e-36240a1f3ef6,Item not durable,1538.04
c9b00673-2042-489d-bfe2-c6aeca4ccfff,e7954522-0091-4a7e-aa7a-6c1dee58b372,32151784-6f5c-414e-8ef9-811bebcaa063,Color mismatch,2382.6
e456bc5e-7ea5-4e70-b2db-6d7fc9fbc887,1e4982a4-2b6d-4cb5-be06-e5ab4fd8c0b2,45a0f2ef-6c28-41ea-b8f9-c9353c3f3951,Broken bottle,271.23
d9c5ef24-3b89-4adb-8e4f-6263bb0d903e,409ad295-bfb9-4925-be4a-92292ecda590,00747120-f76e-436c-92b5-7277776c5852,Scratched surface,17645.23
278d4945-4e7a-45a0-aeff-d8178cb0f790,5e061949-5ee4-46a1-af04-a587cd1efcba,dbb86e12-f2aa-4d95-a669-0c41b1bf0edf,Damaged corner,11870.87
2b755579-01c2-4b6f-bf79-68f680a575b7,7b8b25ae-c75d-49dd-a189-16aaf07fe9da,d81edf07-8abe-449e-80bc-ec88b00e4c7d,Missing parts,18745.54
